Resource Type: ALL
Anomaly Type: ALL
Traffic Direction: Outgoing
Anomaly Status: ALL
Minimum Severity: Yellow
Start Time: 2020/10/29 12:00
Until: 2020/11/1 12:59
Duration: 
Traffic Amount: 
Victim/Infected IP Prefix: 


No., ID, CHK, Impact, Status, Start Time / End Time, Duration, Direction, Type, Resource
234,100085,checked,Red /15.48 Gbps /  over 1.00 Gbps / max 16.50 Gbps,Recovered,10-31 21:0810-31 21:14,06:00,To Non-Home,DDoS / UDP Flooding / bps,[Home Scope] / Non-Home / 46.53.241.71
235,100084,,Yellow /52.38 Kpps /  over 50.00 Kpps / max 53.55 Kpps,Recovered,10-31 21:0810-31 21:13,05:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Home Scope] / Non-Home / 46.53.241.71
236,100083,checked,Yellow /12.44 Gbps /  over 200.00 Mbps / max 12.44 Gbps,Recovered,10-31 21:0410-31 21:09,05:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
237,100082,checked,Yellow /367.07 Kpps /  over 20.00 Kpps / max 367.07 Kpps,Recovered,10-31 21:0410-31 21:09,05:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / IP Telcom / 91.90.223.202
238,100081,checked,Yellow /6.80 Gbps /  over 50.00 Mbps / max 6.80 Gbps,Recovered,10-31 21:0410-31 21:09,05:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
239,100080,checked,Red /18.40 Gbps /  over 2.00 Gbps / max 18.47 Gbps,Recovered,10-31 20:4510-31 21:45,1:00:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / IP Telcom
240,100079,checked,Red /9.56 Gbps /  over 50.00 Mbps / max 16.80 Gbps,Recovered,10-31 20:4510-31 21:01,16:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
241,100078,checked,Red /14.26 Gbps /  over 200.00 Mbps / max 19.87 Gbps,Recovered,10-31 20:4410-31 21:01,17:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
242,100077,checked,Red /209.35 Kpps /  over 20.00 Kpps / max 357.27 Kpps,Recovered,10-31 20:4410-31 21:01,17:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / IP Telcom / 91.90.223.202
243,100076,checked,Yellow /1.01 Gbps /  over 1.00 Gbps / max 1.01 Gbps,Recovered,10-31 20:4010-31 20:45,05:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / x730
244,100075,checked,Red /17.89 Gbps /  over 2.00 Gbps / max 20.70 Gbps,Recovered,10-31 19:5510-31 20:35,40:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / IP Telcom
245,100074,checked,Red /195.75 Kpps /  over 20.00 Kpps / max 237.57 Kpps,Recovered,10-31 19:5310-31 20:32,39:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / IP Telcom / 91.90.223.202
246,100073,checked,Red /16.88 Gbps /  over 200.00 Mbps / max 20.75 Gbps,Recovered,10-31 19:5210-31 20:32,40:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
247,100072,checked,Red /13.78 Gbps /  over 50.00 Mbps / max 17.62 Gbps,Recovered,10-31 19:5210-31 20:32,40:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
248,100071,checked,Yellow /7.02 Kpps /  over 7.00 Kpps / max 7.02 Kpps,Recovered,10-31 19:4710-31 19:50,03:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
249,100070,checked,Yellow /396.95 Mbps /  over 200.00 Mbps / max 396.95 Mbps,Recovered,10-31 19:4710-31 19:50,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
250,100069,checked,Yellow /395.92 Mbps /  over 50.00 Mbps / max 395.92 Mbps,Recovered,10-31 19:4710-31 19:50,03:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
251,100068,checked,Yellow /595.38 Mbps /  over 200.00 Mbps / max 595.38 Mbps,Recovered,10-31 19:4210-31 19:45,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
252,100067,checked,Yellow /593.71 Mbps /  over 50.00 Mbps / max 593.71 Mbps,Recovered,10-31 19:4210-31 19:45,03:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
253,100066,checked,Yellow /471.03 Mbps /  over 200.00 Mbps / max 471.03 Mbps,Recovered,10-31 19:3710-31 19:40,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
254,100065,checked,Yellow /468.79 Mbps /  over 50.00 Mbps / max 468.79 Mbps,Recovered,10-31 19:3710-31 19:40,03:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
255,100064,checked,Yellow /442.98 Mbps /  over 200.00 Mbps / max 442.98 Mbps,Recovered,10-31 19:3210-31 19:35,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
256,100063,checked,Yellow /441.15 Mbps /  over 50.00 Mbps / max 441.15 Mbps,Recovered,10-31 19:3210-31 19:35,03:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
257,100062,checked,Yellow /2.13 Gbps /  over 2.00 Gbps / max 2.13 Gbps,Recovered,10-31 19:2710-31 19:30,03:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Home Scope] / Non-Home / 185.190.189.226
258,100061,checked,Yellow /422.79 Mbps /  over 200.00 Mbps / max 422.79 Mbps,Recovered,10-31 19:2710-31 19:30,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
259,100060,checked,Red /422.02 Mbps /  over 50.00 Mbps / max 422.02 Mbps,Recovered,10-31 19:2610-31 19:30,04:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
260,100059,checked,Yellow /392.46 Mbps /  over 200.00 Mbps / max 392.46 Mbps,Recovered,10-31 19:2210-31 19:25,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
261,100058,checked,Red /391.50 Mbps /  over 50.00 Mbps / max 391.50 Mbps,Recovered,10-31 19:2110-31 19:25,04:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
262,100057,checked,Red /61.14 Mbps /  over 50.00 Mbps / max 364.37 Mbps,Recovered,10-31 19:1610-31 19:20,04:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
263,100056,checked,Yellow /76.27 Mbps /  over 50.00 Mbps / max 76.27 Mbps,Recovered,10-31 19:1210-31 19:15,03:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
264,100055,checked,Red /7.38 Kpps /  over 7.00 Kpps / max 9.38 Kpps,Recovered,10-31 19:0410-31 19:34,30:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
265,100054,checked,Yellow /7.00 Kpps /  over 7.00 Kpps / max 7.23 Kpps,Recovered,10-31 18:5810-31 19:03,05:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
266,100053,checked,Yellow /7.70 Kpps /  over 7.00 Kpps / max 7.70 Kpps,Recovered,10-31 18:5210-31 18:55,03:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.6.62
267,100052,checked,Yellow /593.64 Mbps /  over 300.00 Mbps / max 593.64 Mbps,Recovered,10-31 17:0610-31 17:09,03:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / ActiveHost / 193.176.180.67
268,100051,checked,Yellow /455.09 Mbps /  over 300.00 Mbps / max 549.42 Mbps,Recovered,10-31 17:0510-31 17:10,05:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / ActiveHost / 193.176.180.66
269,100050,checked,Yellow /398.40 Mbps /  over 300.00 Mbps / max 398.40 Mbps,Recovered,10-31 17:0010-31 17:03,03:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / ActiveHost / 193.176.180.66
270,100049,checked,Red /313.70 Mbps /  over 300.00 Mbps / max 649.60 Mbps,Recovered,10-31 16:5910-31 17:03,04:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / ActiveHost / 193.176.180.67
271,100048,checked,Red /99.42 Mbps /  over 50.00 Mbps / max 116.24 Mbps,Recovered,10-31 15:5910-31 16:05,06:00,To Non-Home,DDoS / NTP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
272,100047,checked,Yellow /638.80 Mbps /  over 200.00 Mbps / max 638.80 Mbps,Recovered,10-31 15:5210-31 15:55,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
273,100046,checked,Yellow /527.17 Mbps /  over 200.00 Mbps / max 527.17 Mbps,Recovered,10-31 15:4710-31 15:50,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
274,100045,checked,Yellow /405.55 Mbps /  over 200.00 Mbps / max 405.55 Mbps,Recovered,10-31 15:4210-31 15:45,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
275,100044,checked,Yellow /620.48 Mbps /  over 200.00 Mbps / max 620.48 Mbps,Recovered,10-31 15:3710-31 15:40,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
276,100043,checked,Yellow /588.20 Mbps /  over 200.00 Mbps / max 588.20 Mbps,Recovered,10-31 15:3210-31 15:35,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
277,100042,checked,Yellow /565.64 Mbps /  over 200.00 Mbps / max 565.64 Mbps,Recovered,10-31 15:2710-31 15:30,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
278,100041,checked,Yellow /425.51 Mbps /  over 200.00 Mbps / max 425.51 Mbps,Recovered,10-31 15:2210-31 15:25,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
279,100040,checked,Yellow /589.28 Mbps /  over 200.00 Mbps / max 589.28 Mbps,Recovered,10-31 15:1710-31 15:20,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
280,100039,checked,Yellow /651.96 Mbps /  over 200.00 Mbps / max 651.96 Mbps,Recovered,10-31 15:1210-31 15:15,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
281,100038,checked,Yellow /650.11 Mbps /  over 200.00 Mbps / max 650.11 Mbps,Recovered,10-31 15:0710-31 15:10,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
282,100037,checked,Yellow /452.45 Mbps /  over 200.00 Mbps / max 452.45 Mbps,Recovered,10-31 15:0210-31 15:05,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
283,100036,checked,Yellow /424.77 Mbps /  over 200.00 Mbps / max 424.77 Mbps,Recovered,10-31 14:5710-31 15:00,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
284,100035,checked,Yellow /566.24 Mbps /  over 200.00 Mbps / max 566.24 Mbps,Recovered,10-31 14:5210-31 14:55,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
285,100034,checked,Yellow /543.46 Mbps /  over 200.00 Mbps / max 543.46 Mbps,Recovered,10-31 14:4710-31 14:50,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
286,100033,checked,Yellow /580.33 Mbps /  over 200.00 Mbps / max 580.33 Mbps,Recovered,10-31 14:4210-31 14:45,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
287,100032,checked,Yellow /611.35 Mbps /  over 200.00 Mbps / max 611.35 Mbps,Recovered,10-31 14:3710-31 14:40,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
288,100031,checked,Yellow /683.61 Mbps /  over 200.00 Mbps / max 683.61 Mbps,Recovered,10-31 14:3210-31 14:35,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
289,100030,checked,Yellow /697.29 Mbps /  over 200.00 Mbps / max 697.29 Mbps,Recovered,10-31 14:2710-31 14:30,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
290,100029,checked,Yellow /688.73 Mbps /  over 200.00 Mbps / max 688.73 Mbps,Recovered,10-31 14:2210-31 14:25,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
291,100028,checked,Yellow /686.66 Mbps /  over 200.00 Mbps / max 686.66 Mbps,Recovered,10-31 14:1710-31 14:20,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
292,100027,checked,Yellow /678.34 Mbps /  over 200.00 Mbps / max 678.34 Mbps,Recovered,10-31 14:1210-31 14:15,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
293,100026,checked,Red /253.76 Mbps /  over 200.00 Mbps / max 253.76 Mbps,Recovered,10-31 14:0810-31 14:12,04:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / IP Telcom / 79.98.51.244
294,100025,checked,Yellow /685.21 Mbps /  over 200.00 Mbps / max 685.21 Mbps,Recovered,10-31 14:0710-31 14:10,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
295,100024,checked,Yellow /694.87 Mbps /  over 200.00 Mbps / max 694.87 Mbps,Recovered,10-31 14:0210-31 14:05,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
296,100023,checked,Yellow /559.36 Mbps /  over 200.00 Mbps / max 559.36 Mbps,Recovered,10-31 13:5710-31 14:00,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
297,100022,checked,Yellow /651.27 Mbps /  over 200.00 Mbps / max 651.27 Mbps,Recovered,10-31 13:5210-31 13:55,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
298,100021,checked,Yellow /1.39 Gbps /  over 200.00 Mbps / max 1.39 Gbps,Recovered,10-31 13:4710-31 13:50,03:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / IP Telcom / 91.90.223.202
299,100020,checked,Yellow /406.10 Kpps /  over 5.00 Kpps / max 406.10 Kpps,Recovered,10-31 13:4610-31 13:49,03:00,To Non-Home,DDoS / DNS Flooding / pps,[Sub-Network] / IP Telcom / 91.90.223.202
300,100019,checked,Red /275.90 Kpps /  over 10.00 Kpps / max 275.90 Kpps,Recovered,10-31 13:4410-31 13:48,04:00,To Non-Home,DDoS / TCP RST Flooding / pps,[Sub-Network] / IP Telcom / 91.90.223.202
301,100018,checked,Yellow /5.20 Kpps /  over 5.00 Kpps / max 5.20 Kpps,Recovered,10-31 13:4310-31 13:46,03:00,To Non-Home,DDoS / TCP SYN-ACK flooding / pps,[Sub-Network] / IP Telcom / 91.90.223.202
302,100017,checked,Red /411.47 Kpps /  over 50.00 Kpps / max 411.47 Kpps,Recovered,10-31 13:4010-31 13:44,04:00,To Non-Home,DDoS / TCP ACK flooding / pps,[Sub-Network] / IP Telcom / 91.90.223.202
303,100016,checked,Yellow /1.04 Gbps /  over 1.00 Gbps / max 1.04 Gbps,Recovered,10-31 13:0010-31 13:05,05:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / RCOD
304,100015,checked,Red /228.67 Mbps /  over 200.00 Mbps / max 260.83 Mbps,Recovered,10-31 12:5610-31 13:34,38:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / IP Telcom / 91.90.223.202
305,100014,checked,Red /1.16 Gbps /  over 1.00 Gbps / max 1.22 Gbps,Recovered,10-31 12:5510-31 13:01,06:00,To Home,DDoS / UDP Flooding / bps,[Sub-Network] / BeCloud_AS60330 / 195.50.6.65
306,100013,checked,Red /71.80 Kpps /  over 20.00 Kpps / max 75.00 Kpps,Recovered,10-31 12:5510-31 13:02,07:00,To Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / RCOD / 195.50.6.65
307,100012,checked,Red /71.80 Kpps /  over 20.00 Kpps / max 75.00 Kpps,Recovered,10-31 12:5510-31 13:02,07:00,To Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / BeCloud_AS60330 / 195.50.6.65
308,100011,checked,Red /1.16 Gbps /  over 200.00 Mbps / max 1.22 Gbps,Recovered,10-31 12:5510-31 13:02,07:00,To Home,DDoS / UDP Flooding / bps,[Sub-Network] / RCOD / 195.50.6.65
309,100010,checked,Yellow /200.71 Mbps /  over 200.00 Mbps / max 200.71 Mbps,Recovered,10-31 12:5010-31 12:53,03:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / IP Telcom / 91.90.223.202
310,100009,checked,Red /7.37 Kpps /  over 5.00 Kpps / max 11.92 Kpps,Recovered,10-31 12:5010-31 13:38,48:00,To Non-Home,DDoS / ICMP Misuse / pps,[Sub-Network] / IP Telcom / 91.90.223.202
311,100008,checked,Red /415.87 Kpps /  over 50.00 Kpps / max 543.35 Kpps,Recovered,10-31 12:5010-31 13:48,58:00,To Non-Home,DDoS / HTTPS Flooding / pps,[Sub-Network] / IP Telcom / 91.90.223.202
312,100007,checked,Red /401.72 Kpps /  over 10.00 Kpps / max 523.33 Kpps,Recovered,10-31 12:5010-31 13:39,49:00,To Non-Home,DDoS / TCP SYN Flooding / TCP Sync pps,[Sub-Network] / IP Telcom / 91.90.223.202
313,100006,checked,Red /14.08 Kpps /  over 10.00 Kpps / max 20.00 Kpps,Recovered,10-31 12:5010-31 13:38,48:00,To Non-Home,DDoS / TCP RST Flooding / pps,[Sub-Network] / IP Telcom / 91.90.223.202
314,100005,checked,Yellow /527.78 Mbps /  over 500.00 Mbps / max 527.78 Mbps,Recovered,10-31 12:2910-31 12:32,03:00,To Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / RCOD / 195.50.6.62
315,100004,checked,Yellow /3.60 Gbps /  over 200.00 Mbps / max 3.60 Gbps,Recovered,10-31 09:3010-31 09:35,05:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / CIT_Mingorispolkoma
316,100003,checked,Yellow /1.74 Mpps /  over 50.00 Kpps / max 1.74 Mpps,Recovered,10-31 09:2410-31 09:27,03:00,To Non-Home,DDoS / TCP SYN Flooding / TCP Sync pps,[Home Scope] / Non-Home / 91.90.223.202
317,100002,checked,Yellow /2.03 Gbps /  over 2.00 Gbps / max 2.03 Gbps,Recovered,10-31 06:5210-31 06:55,03:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Home Scope] / Non-Home / 185.190.189.202
318,100001,checked,Red /8.02 Kpps /  over 7.00 Kpps / max 8.02 Kpps,Recovered,10-31 00:0610-31 00:10,04:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.7.182
319,100000,checked,Red /8.37 Kpps /  over 7.00 Kpps / max 8.80 Kpps,Recovered,10-30 22:0510-30 22:10,05:00,To Home,DDoS / TCP_PUSH / pps,[Sub-Network] / RCOD / 195.50.7.182
320,99999,checked,Red /1.56 Gbps /  over 1.00 Gbps / max 1.80 Gbps,Recovered,10-30 20:4310-30 20:52,09:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / CosmosTV / 87.252.225.105
321,99998,checked,Yellow /1.07 Gbps /  over 1.00 Gbps / max 1.07 Gbps,Recovered,10-30 20:4010-30 20:45,05:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / x730
322,99997,checked,Red /52.73 Kpps /  over 50.00 Kpps / max 54.95 Kpps,Recovered,10-30 20:3510-30 20:41,06:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Home Scope] / Non-Home / 46.53.245.52
323,99996,checked,Red /441.67 Kpps /  over 20.00 Kpps / max 447.43 Kpps,Recovered,10-30 20:1310-30 20:23,10:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / CosmosTV / 87.252.225.105
324,99995,checked,Red /6.91 Gbps /  over 1.00 Gbps / max 7.02 Gbps,Recovered,10-30 20:1310-30 20:23,10:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / CosmosTV / 87.252.225.105
325,99994,,Red /54.60 Kpps /  over 20.00 Kpps / max 55.77 Kpps,Recovered,10-30 20:1010-30 20:16,06:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / CosmosTV / 87.252.225.96
326,99993,,Red /1.56 Gbps /  over 1.00 Gbps / max 1.56 Gbps,Recovered,10-30 20:1010-30 20:14,04:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / CosmosTV / 87.252.225.96
327,99992,checked,Red /1.46 Mpps /  over 20.00 Kpps / max 2.38 Mpps,Recovered,10-30 17:2610-30 17:49,23:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / MTS_CLIENT_AS_25106 / 46.56.92.63
328,99991,checked,Red /26.25 Gbps /  over 1.00 Gbps / max 38.00 Gbps,Recovered,10-30 17:2610-30 17:49,23:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / MTS_CLIENT_AS_25106 / 46.56.92.63
329,99990,checked,Yellow /1.03 Gbps /  over 1.00 Gbps / max 1.03 Gbps,Recovered,10-30 16:3410-30 16:39,05:00,To Non-Home,DDoS / UDP Flooding / bps,[Home Scope] / Non-Home / 46.175.170.110
330,99989,checked,Red /62.58 Kpps /  over 50.00 Kpps / max 62.58 Kpps,Recovered,10-30 16:3310-30 16:39,06:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Home Scope] / Non-Home / 46.175.170.110
331,99988,checked,Yellow /4.61 Gbps /  over 2.00 Gbps / max 4.61 Gbps,Recovered,10-30 14:4010-30 14:45,05:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / BeCloud_AS60330
332,99987,checked,Yellow /3.80 Gbps /  over 1.00 Gbps / max 3.80 Gbps,Recovered,10-30 14:4010-30 14:45,05:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / RCOD
333,99986,checked,Red /105.48 Kpps /  over 20.00 Kpps / max 160.32 Kpps,Recovered,10-30 14:3810-30 14:49,11:00,To Home,DDoS / TCP SYN Flooding / TCP Sync pps,[Sub-Network] / BeCloud_AS60330 / 93.125.22.27
334,99985,checked,Red /105.48 Kpps /  over 5.00 Kpps / max 160.32 Kpps,Recovered,10-30 14:3810-30 14:49,11:00,To Home,DDoS / TCP SYN Flooding / TCP Sync pps,[Sub-Network] / RCOD / 93.125.22.27
335,99984,checked,Red /105.98 Kpps /  over 70.00 Kpps / max 162.55 Kpps,Recovered,10-30 14:3810-30 14:49,11:00,To Home,DDoS / HTTPS Flooding / pps,[Sub-Network] / RCOD / 93.125.22.27
336,99983,checked,Red /105.98 Kpps /  over 50.00 Kpps / max 162.55 Kpps,Recovered,10-30 14:3810-30 14:49,11:00,To Home,DDoS / HTTPS Flooding / pps,[Sub-Network] / BeCloud_AS60330 / 93.125.22.27
337,99982,checked,Red /176.55 Kpps /  over 20.00 Kpps / max 195.82 Kpps,Recovered,10-30 14:3710-30 14:43,06:00,To Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / RCOD / 93.125.22.27
338,99981,checked,Red /4.34 Gbps /  over 1.00 Gbps / max 5.11 Gbps,Recovered,10-30 14:3710-30 14:43,06:00,To Home,DDoS / UDP Flooding / bps,[Sub-Network] / BeCloud_AS60330 / 93.125.22.27
339,99980,checked,Red /176.55 Kpps /  over 20.00 Kpps / max 195.82 Kpps,Recovered,10-30 14:3710-30 14:43,06:00,To Home,DDoS / Malform UDP with port 0 / pps,[Sub-Network] / BeCloud_AS60330 / 93.125.22.27
340,99979,checked,Red /4.34 Gbps /  over 200.00 Mbps / max 5.11 Gbps,Recovered,10-30 14:3710-30 14:54,17:00,To Home,DDoS / UDP Flooding / bps,[Sub-Network] / RCOD / 93.125.22.27
341,99978,checked,Yellow /1.30 Mpps /  over 1.20 Mpps / max 1.30 Mpps,Recovered,10-30 13:5610-30 13:59,03:00,To Non-Home,DDoS / TCP ACK flooding / pps,[Home Scope] / Non-Home / 149.154.167.151
342,99977,checked,Red /36.47 Kpps /  over 25.00 Kpps / max 36.47 Kpps,Recovered,10-30 13:1710-30 13:21,04:00,To Home,DDoS / HTTP Flooding / pps,[Sub-Network] / RCOD / 195.50.6.39
343,99976,checked,Yellow /34.42 Kpps /  over 25.00 Kpps / max 34.42 Kpps,Recovered,10-30 13:0210-30 13:05,03:00,To Home,DDoS / HTTP Flooding / pps,[Sub-Network] / RCOD / 195.50.6.39
344,99975,checked,Yellow /2.05 Gbps /  over 2.00 Gbps / max 2.05 Gbps,Recovered,10-30 10:1710-30 10:20,03:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Home Scope] / Non-Home / 185.190.189.202
345,99974,checked,Red /54.85 Kpps /  over 50.00 Kpps / max 54.85 Kpps,Recovered,10-30 04:5310-30 04:59,06:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Home Scope] / Non-Home / 46.53.241.190
346,99973,checked,Yellow /57.28 Kpps /  over 50.00 Kpps / max 57.28 Kpps,Recovered,10-30 03:3210-30 03:35,03:00,To Non-Home,DDoS / Malform UDP with port 0 / pps,[Home Scope] / Non-Home / 46.53.242.20
347,99972,checked,Red /408.47 Mbps /  over 400.00 Mbps / max 423.32 Mbps,Recovered,10-30 02:4510-30 02:50,05:00,To Non-Home,DDoS / GRE_Flood / bps,[Sub-Network] / MTS_CLIENT_AS_25106 / 178.168.208.53
348,99971,checked,Red /285.38 Mbps /  over 200.00 Mbps / max 8.69 Gbps,Recovered,10-30 00:1010-30 00:20,10:00,Incoming,Traffic Anomaly / bps,[Sub-Network] / CIT_Mingorispolkoma
349,99970,checked,Red /94.70 Kpps /  over 50.00 Kpps / max 1.30 Mpps,Recovered,10-30 00:0910-30 00:13,04:00,To Non-Home,DDoS / HTTPS Flooding / pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.253
350,99969,checked,Red /3.40 Gbps /  over 1.00 Gbps / max 21.76 Gbps,Recovered,10-30 00:0910-30 00:13,04:00,To Non-Home,DDoS / UDP Flooding / bps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.253
351,99968,checked,Red /231.90 Kpps /  over 20.00 Kpps / max 327.98 Kpps,Recovered,10-30 00:0810-30 00:12,04:00,To Non-Home,DDoS / TCP RST Flooding / pps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.253
352,99967,checked,Yellow /1.16 Gbps /  over 1.00 Gbps / max 1.16 Gbps,Recovered,10-30 00:0810-30 00:11,03:00,To Non-Home,DDoS / Host TCP Traffic / bps,[Sub-Network] / CIT_Mingorispolkoma / 87.252.228.253
