

"Alarm Records -- Alarm Logs"
"Save Time: 11.10.2020 17:37:46"
"Username: Zhivushko"
"Maintenance Status is in NORMAL.
Occurred = 48 hours.
Time mode = Client time."

" ","Severity","Alarm ID","Name","NE Type","Alarm Source","MO Name","Location Information","Occurred On (NT)","Cleared On (NT)","Comment","Acknowledged On (ST)","Cleared By","Acknowledged By","Clearance Status","RRU Name","Acknowledgement Status","BBU Name","eNodeB ID","gNodeB ID","Log Serial Number","User Label","Equipment Alarm Serial Number","Additional Information","Maintenance Status"
	-,Major,25888,SCTP Link Fault,BTS3900,704420_Slutsk_Lenina_177,704420_Slutsk_Lenina_177,"Link No.=70036, Description=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-705077, Peer IP Address=172.22.68.86, Service Type=X2-AP",10.10.2020 13:23:32,10.10.2020 13:26:03,	-,10.10.2020 13:26:03,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12859726,	-,3044,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=704420",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,205224_Polotsk_Leningradskaya_101,205224_Polotsk_Leningradskaya_101,"User Plane Host ID=1, PEERIP=172.25.74.162, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-202529, Service Type=X2",10.10.2020 22:27:32,10.10.2020 22:29:43,	-,10.10.2020 22:29:43,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12865288,	-,2957,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=205224",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,205224_Polotsk_Leningradskaya_101,205224_Polotsk_Leningradskaya_101,"Link No.=70142, Description=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-202529, Peer IP Address=172.25.70.162, Service Type=X2-AP",10.10.2020 22:27:01,10.10.2020 22:29:43,	-,10.10.2020 22:29:43,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12865265,	-,2956,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=205224",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,205224_Polotsk_Leningradskaya_101,205224_Polotsk_Leningradskaya_101,"User Plane Host ID=1, PEERIP=172.25.74.164, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-205092, Service Type=X2",10.10.2020 10:14:27,10.10.2020 10:15:42,	-,10.10.2020 10:15:42,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12858039,	-,2954,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=205224",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,205224_Polotsk_Leningradskaya_101,205224_Polotsk_Leningradskaya_101,"Link No.=70141, Description=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-205092, Peer IP Address=172.25.70.164, Service Type=X2-AP",10.10.2020 10:13:54,10.10.2020 10:15:42,	-,10.10.2020 10:15:42,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12858037,	-,2953,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=205224",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,205229_Polotsk_Oktyabrskaya_54,205229_Polotsk_Oktyabrskaya_54,"User Plane Host ID=1, PEERIP=172.25.74.164, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-205092, Service Type=X2",09.10.2020 19:13:05,09.10.2020 19:14:56,	-,09.10.2020 19:14:56,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12849628,	-,2572,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=205229",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,205229_Polotsk_Oktyabrskaya_54,205229_Polotsk_Oktyabrskaya_54,"Link No.=70041, Description=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-205092, Peer IP Address=172.25.70.164, Service Type=X2-AP",09.10.2020 19:12:28,09.10.2020 19:14:56,	-,09.10.2020 19:14:56,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12849623,	-,2571,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=205229",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,707004_Minsk_Stella_mobile,707004_Minsk_Stella_mobile,"User Plane Host ID=1, PEERIP=10.138.64.2, USERLABEL=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-700002, Service Type=X2",10.10.2020 19:54:35,10.10.2020 19:56:06,	-,10.10.2020 19:56:06,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12863470,	-,2358,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=707004",NORMAL
	-,Major,25888,SCTP Link Fault,BTS3900,707004_Minsk_Stella_mobile,707004_Minsk_Stella_mobile,"Link No.=70010, Description=eNB:MCC_257 MNC_01 GlobaleNBId_257-06-700002, Peer IP Address=10.139.64.2, Service Type=X2-AP",10.10.2020 19:54:02,10.10.2020 19:56:06,	-,10.10.2020 19:56:06,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12863468,	-,2357,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=707004",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,205573_Beshenkovichi_Chernjahovskogo_1,205573_Beshenkovichi_Chernjahovskogo_1,"User Plane Host ID=1, PEERIP=172.25.73.115, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-201612, Service Type=X2",10.10.2020 13:47:08,10.10.2020 13:47:49,	-,10.10.2020 13:47:49,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12860004,	-,1152,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=205573",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,205573_Beshenkovichi_Chernjahovskogo_1,205573_Beshenkovichi_Chernjahovskogo_1,"User Plane Host ID=1, PEERIP=172.25.73.114, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-200685, Service Type=X2",10.10.2020 13:47:08,10.10.2020 13:47:49,	-,10.10.2020 13:47:49,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12860000,	-,1150,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=205573",NORMAL
	-,Major,25952,User Plane Path Fault,BTS3900,705077_Soligorsk_Molodezhnaya_1,705077_Soligorsk_Molodezhnaya_1,"User Plane Host ID=1, PEERIP=172.22.35.226, USERLABEL=eNB:MCC_257 MNC_02 GlobaleNBId_257-06-704420, Service Type=X2",10.10.2020 13:24:27,10.10.2020 13:25:32,	-,10.10.2020 13:25:32,< NE operator >,< System operator >,Cleared,	-,Acknowledged,	-,	-,	-,12859729,	-,918,"RAT_INFO=L, AFFECTED_RAT=L, DID=NULL, eNodeBId=705077",NORMAL
